subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
5,124,0,0,6,222.2019,222.3237,1.933696
5,125,2,0,4,141.8509,153.9611,2.955551
5,126,0,1,8,309.4214,311.0806,2.716558
5,127,2,0,1,74.5246,65.95735,3.054813
5,128,1,1,7,268.7328,253.7714,3.955611
5,129,3,1,7,282.7322,280.1777,2.800715
5,130,3,0,2,83.96182,75.97731,5.417563
5,131,0,0,0,74.8558,7.657878,6.38372
5,132,3,0,7,247.3432,270.6839,0.8504862
5,133,2,0,0,0.1780396,9.230577,2.821584
5,134,1,1,6,243.369,219.6366,5.039343
5,135,2,1,5,187.8152,188.0084,7.740721
5,136,0,1,0,40.43771,16.64972,1.14832
5,137,2,1,1,57.13699,46.63097,2.406289
5,138,0,1,2,61.31454,90.87829,3.61553
5,139,1,0,6,247.1882,237.4122,2.939787
5,140,0,0,2,105.4309,89.73736,2.464644
5,141,0,0,8,268.2161,315.4563,2.798838
5,142,0,1,8,300.7582,317.9674,3.249567
5,143,1,1,5,240.4861,209.6958,4.872406
5,144,1,1,2,81.06366,91.58069,4.573677
5,145,2,1,2,65.38708,104.3934,0.7547319
5,146,0,1,4,90.09113,149.6678,6.916082
5,147,3,0,2,110.8636,97.45734,1.966834
5,148,1,0,7,258.3566,268.6483,3.038303
5,149,1,0,6,247.9655,250.3949,2.338778
5,150,1,1,4,108.8154,155.9861,3.456542
5,151,2,0,7,242.4573,257.6049,5.291282
5,152,3,1,8,297.4245,319.1364,3.850132
5,153,0,1,2,68.00488,98.67917,1.484216
5,154,2,0,2,89.99939,76.75836,2.340428
5,155,2,1,5,100.5448,181.7903,3.3559
5,156,0,1,4,109.3376,155.6097,7.363698
5,157,2,1,7,289.1428,280.8219,2.921233
5,158,1,1,6,269.295,237.815,9.72174
5,159,0,0,6,252.8129,218.0255,2.280473
5,160,2,1,5,285.0147,211.0518,2.939337
5,161,1,1,9,299.2411,328.4766,3.389766
5,162,1,0,0,11.01749,16.39961,2.438498
5,163,2,0,0,35.52237,32.30279,3.824695
5,164,0,0,6,214.5971,218.9713,3.914725
5,165,1,0,3,132.3858,134.0038,5.824623
5,166,2,0,8,271.5172,292.568,8.922401
5,167,2,1,8,286.1838,290.4326,2.038284
5,168,0,0,3,113.0504,133.4683,2.549757
5,169,0,1,1,57.64377,43.44825,2.5338
5,170,1,1,4,115.9698,147.0168,4.655985
5,171,0,1,6,267.6032,224.5073,3.847569
5,172,0,0,5,170.2464,183.0043,2.666577
5,173,1,1,6,271.0801,240.1554,4.37333
5,174,3,0,6,252.9365,235.6481,3.783143
5,175,2,0,1,55.88843,51.95399,2.4215
5,176,2,0,6,244.6799,240.8476,4.372392
5,177,2,0,8,238.9298,291.071,3.021501
5,178,0,1,8,327.7953,323.0639,1.565255
5,179,0,0,3,118.5488,127.0975,4.150176
5,180,0,1,7,314.2089,284.7657,1.831521
5,181,2,1,3,81.69086,129.9801,3.938301
5,182,3,1,4,145.4647,163.4464,2.666077
5,183,3,0,7,259.0515,264.8886,5.266433
5,184,0,0,6,255.1474,250.6578,3.499324
5,185,3,1,4,154.3583,154.9194,2.367018
5,186,2,1,9,336.9714,335.6216,1.437968
5,187,1,1,1,50.48242,48.9099,0.8382306
5,188,0,1,2,50.87207,95.58853,5.016847
5,189,3,0,7,274.602,271.3895,2.933924
5,190,2,0,8,284.445,316.5459,2.555707
5,191,3,1,0,8.597778,17.12193,4.950674
5,192,2,1,6,263.8285,249.209,7.573469
5,193,3,0,1,61.16556,43.21878,3.433219
5,194,0,1,1,62.18515,53.72665,7.516216
5,195,3,0,0,53.9585,32.70208,7.000841
5,196,1,1,2,66.68137,83.0629,4.155844
5,197,0,1,1,48.97101,40.59675,3.315364
5,198,3,1,2,72.9519,86.28127,2.033879
5,199,1,0,2,107.9584,98.04643,3.354571
5,200,1,0,9,243.814,357.6493,5.688598
5,201,3,0,9,334.9841,352.9582,1.632592
5,202,0,0,4,129.5153,158.036,1.7668
5,203,3,0,8,311.9135,291.5339,2.349448
5,204,3,0,6,220.3332,226.5811,4.349862
5,205,3,0,3,136.5062,121.0782,3.816488
5,206,1,0,1,123.6026,64.77956,3.454654
5,207,0,1,8,299.6653,319.3372,5.077643
5,208,3,0,6,237.3125,231.0484,3.58313
5,209,0,1,0,59.70319,28.08035,1.749501
5,210,1,0,9,269.8847,349.085,3.072159
5,211,2,1,9,289.2889,336.7447,2.172381
5,212,1,0,2,124.4756,104.6189,1.989505
5,213,3,1,1,67.81543,50.84484,3.583936
5,214,3,1,0,23.30353,27.1915,2.883256
5,215,0,0,9,271.3527,341.5518,1.767572
5,216,2,0,6,247.6351,240.2156,1.790317
5,217,1,1,8,295.0673,289.9036,5.556445
5,218,0,1,6,290.7616,251.5875,0.6767383
5,219,3,0,9,354.7774,356.0756,6.183286
5,220,1,1,3,112.9111,126.7039,1.439289
5,221,0,1,9,312.3854,330.7925,1.250602
5,222,3,1,3,128.7311,140.5704,1.883255
5,223,3,1,7,270.3853,259.8448,5.834106
5,224,3,1,8,304.1787,315.0166,1.650432
5,225,2,1,2,66.17984,91.86871,2.60657
5,226,1,0,1,81.43616,52.66991,3.654949
5,227,0,0,5,209.4869,199.0629,3.566493
5,228,3,1,0,52.33475,30.38544,2.315988
5,229,2,1,5,184.4103,188.1306,4.790787
5,230,0,1,8,306.674,292.0372,2.900114
5,231,0,0,1,89.31583,41.57335,2.265146
5,232,3,1,4,123.7049,148.7866,1.733986
5,233,3,0,6,250.5262,237.1521,2.449622
5,234,3,0,1,74.02899,44.4652,2.750738
5,235,3,1,0,41.23138,24.56483,2.533913
5,236,0,0,8,265.5427,311.0034,3.498163
5,237,1,0,1,71.74326,52.28254,3.691172
5,238,0,0,3,127.6052,125.8629,1.75213
5,239,1,1,2,89.08173,104.7591,4.790504
5,240,3,1,5,250.1349,209.9104,2.266472
5,241,0,0,7,253.3727,256.2686,4.016534
5,242,1,1,3,121.7627,126.2698,2.606947
5,243,0,1,1,69.8985,62.95266,3.883037
5,244,2,0,8,271.8821,292.707,5.973752
5,245,3,0,2,89.8548,83.7162,9.167469
5,246,0,0,4,132.4618,148.7932,1.080438
5,247,1,0,6,225.8244,241.8,3.406219
5,248,3,0,0,357.6022,13.74176,4.78473
5,249,1,0,8,246.6747,321.7324,1.438865
5,250,0,0,9,275.185,330.9338,1.86632
5,251,3,0,6,252.493,227.7413,3.933924
5,252,0,0,7,234.3192,266.6922,4.232238
5,253,0,0,6,237.159,248.7341,2.566126
5,254,3,0,0,58.02087,30.08472,1.816981
5,255,3,0,9,337.7598,348.3628,2.483958
5,256,2,0,7,229.7535,257.1209,2.289856
5,257,0,1,0,5.732361,17.27942,6.464817
5,258,2,0,6,246.1371,249.1434,3.59146
5,259,1,1,5,182.4073,183.838,2.154452
5,260,2,0,4,183.0499,179.8278,4.724045
5,261,3,0,9,351.0762,342.1144,1.333108
5,262,0,1,5,269.3841,202.7515,2.099505
5,263,2,0,8,271.4244,290.008,1.905417
5,264,1,0,2,102.7162,107.5962,2.039332
5,265,1,0,7,254.0642,260.304,2.039594
5,266,3,0,2,95.97925,99.00565,2.966193
5,267,0,1,4,144.8688,171.1167,3.782307
5,268,1,0,1,114.0041,38.00084,4.874006
5,269,3,1,0,28.52219,18.27301,1.283107
5,270,1,0,9,348.3976,359.5882,1.870765
5,271,2,1,6,282.0001,240.0789,2.889611
5,272,0,1,1,64.42221,43.98613,3.898873
5,273,2,1,7,289.8849,281.517,2.488518
5,274,1,0,4,124.319,156.9866,1.687872
5,275,0,0,8,287.8434,296.6576,2.54982
5,276,0,1,7,296.85,257.1883,4.998905
5,277,0,1,9,309.8451,345.3574,3.183014
5,278,1,1,3,120.3035,131.844,4.07237
5,279,1,0,8,275.4371,321.0042,6.722158
5,280,2,0,1,75.9906,68.12141,2.988681
5,281,1,1,2,60.43195,86.74046,2.521711
5,282,3,1,4,124.154,145.7661,4.400548
5,283,3,1,8,288.3116,292.5704,3.100408
5,284,3,1,5,192.9889,184.7858,3.300482
5,285,2,0,3,127.3438,143.2563,1.341007
5,286,2,1,6,289.0582,231.5817,1.23826
5,287,3,0,1,66.48898,70.89725,4.866024
5,288,3,0,3,125.1107,133.1382,2.433855
5,289,0,1,0,61.55499,34.74244,3.032494
5,290,3,0,9,331.8953,341.8434,3.466733
5,291,1,0,0,21.07941,17.16189,1.689788
5,292,1,1,8,310.846,304.6181,4.422084
5,293,3,0,1,51.76239,51.31518,2.116983
5,294,1,0,0,74.36526,25.60156,4.037826
5,295,0,0,8,240.1906,299.552,3.566116
5,296,3,1,9,318.4468,341.1343,1.433648
5,297,1,1,1,60.27502,67.62628,2.887912
5,298,1,1,2,52.57306,93.81969,1.088369
5,299,1,1,2,60.41144,81.75945,4.388134
5,300,1,0,9,300.409,325.3763,1.418184
5,301,1,1,9,296.5917,328.9238,4.907125
5,302,2,1,3,89.64124,112.2326,2.738416
5,303,2,0,0,67.71707,35.91716,2.538902
5,304,1,1,0,3.420441,25.94222,3.654836
5,305,1,1,2,79.49124,97.52086,2.255928
5,306,0,0,9,269.4169,341.5163,4.43234
5,307,3,1,8,283.9877,291.39,3.400495
5,308,2,0,9,315.6449,346.4362,2.807488
5,309,0,0,3,131.5791,118.2509,2.882538
5,310,2,1,8,298.9542,315.0245,3.871405
5,311,1,1,1,50.51361,68.15314,2.988451
5,312,0,1,0,2.380768,14.79135,2.915927
5,313,0,0,4,143.8035,150.8513,4.649888
5,314,1,0,5,202.4502,194.7357,2.920811
5,315,1,0,3,138.7859,143.7862,2.089495
5,316,2,1,5,275.1795,203.6381,5.372406
5,317,3,0,7,268.4163,271.0422,2.86697
5,318,0,1,7,288.3333,281.8398,0.7492476
5,319,0,1,8,298.003,300.0402,1.96088
5,320,2,1,5,277.8181,212.836,2.740626
5,321,3,0,2,73.15952,77.23161,2.133173
5,322,0,0,5,228.1509,208.4151,4.365823
5,323,3,1,1,65.23883,54.60842,4.501883
5,324,2,1,4,88.3725,150.627,2.637611
5,325,3,1,1,66.2995,68.95549,3.482961
5,326,0,1,4,80.87988,150.9549,3.965928
5,327,2,0,6,245.7804,248.1091,2.82121
5,328,1,1,8,300.8732,295.8344,5.671477
5,329,1,1,4,150.7899,156.5161,3.322691
5,330,3,0,2,72.56366,72.07062,5.73245
5,331,3,1,8,302.5368,320.5965,3.933933
5,332,0,0,2,109.1812,83.95919,4.617163
5,333,1,1,0,15.255,13.90478,1.121281
5,334,3,0,3,138.0393,142.8188,3.133357
5,335,0,1,7,289.8903,274.0005,1.667276
5,336,1,0,9,296.5071,324.9484,5.77338
5,337,3,1,7,253.701,284.7282,6.40041
5,338,1,1,7,274.5452,255.3158,10.49061
5,339,3,0,5,198.6451,190.5488,3.18392
5,340,1,0,3,138.7766,142.8932,2.474519
5,341,0,0,7,248.0748,253.2063,4.449998
5,342,0,1,3,84.42038,110.0296,3.867199
5,343,1,0,1,87.97876,52.31232,3.371097
5,344,1,0,5,181.6987,182.1225,8.739625
5,345,1,1,5,245.4759,215.512,4.738901
5,346,3,0,5,178.2623,184.8057,8.818057
5,347,3,1,8,310.3296,312.9946,2.517015
5,348,3,0,5,181.1785,181.4962,8.100686
5,349,1,0,9,290.1503,338.2381,3.121551
5,350,2,1,5,248.5377,205.4753,4.223456
5,351,1,1,7,297.6211,285.9667,2.353866
5,352,3,1,8,309.357,312.8375,4.600033
5,353,0,0,4,192.6154,179.1731,3.833235
5,354,2,0,0,8.35498,21.19007,3.956413
5,355,0,1,4,126.0957,146.8452,3.584288
5,356,0,0,2,112.2714,76.7477,2.196656
5,357,1,1,2,90.50061,92.71727,3.122612
5,358,2,1,0,359.8265,7.085941,1.972566
5,359,1,1,5,251.6222,215.5315,2.690722
5,360,3,1,3,101.074,114.5385,5.683885
5,361,2,0,1,66.20624,42.7739,2.255895
5,362,3,0,6,228.7303,235.6172,1.150705
5,363,2,0,1,70.53668,66.6913,3.656041
5,364,1,1,5,184.7085,180.5065,3.707076
5,365,1,1,3,108.5507,120.7396,2.217287
5,366,0,0,7,243.343,261.5393,3.749321
5,367,0,0,4,183.9488,176.972,2.599836
5,368,3,0,8,328.611,313.8059,6.067483
5,369,1,1,2,86.05905,94.15641,2.824786
5,370,1,1,4,168.7034,164.6291,3.840038
5,371,2,0,2,89.51013,76.28113,5.906158
5,372,1,1,3,138.4454,124.2353,1.35536
5,373,3,1,6,236.8819,232.7741,3.883772
5,374,3,1,6,236.3777,224.3985,2.233338
5,375,1,1,7,268.4909,252.8127,4.723535
5,376,1,1,0,8.550293,6.534522,4.772806
5,377,3,0,8,307.887,294.1615,4.11682
5,378,3,1,7,266.5991,256.348,9.484181
5,379,3,0,0,2.577057,14.75898,4.050376
5,380,0,0,5,183.0564,190.779,4.446857
5,381,2,1,4,88.46439,151.4296,3.473016
5,382,0,1,8,286.2221,289.1907,1.915115
5,383,2,0,8,300.1535,303.3321,4.790459
5,384,1,0,2,99.7959,88.09576,2.021144
5,385,1,1,0,53.0589,33.63102,1.654761
5,386,0,1,0,26.6803,20.01191,0.7837188
5,387,1,0,7,219.6706,260.0286,1.540876
5,388,2,1,2,66.72897,78.15027,4.3727
5,389,0,1,7,292.1664,255.5187,2.765996
5,390,1,1,0,357.4806,5.21909,6.905408
5,391,1,0,3,117.2281,136.8285,3.265808
5,392,3,1,7,271.0854,268.5772,5.016728
5,393,0,0,2,99.22357,75.64105,2.350549
5,394,2,0,3,107.128,124.9992,4.473657
5,395,2,0,3,118.3954,113.0453,2.522556
5,396,2,1,1,70.87592,48.11412,2.073985
5,397,2,0,2,115.4281,93.77308,3.255668
5,398,0,0,2,108.0382,77.81027,2.680842
5,399,3,0,9,297.6682,329.7249,3.052773
5,400,3,1,4,177.7401,178.8135,3.849874
5,401,1,1,4,111.6369,149.7358,0.7892486
5,402,0,0,2,115.9568,74.91934,1.716187
5,403,2,0,9,301.8811,329.3394,2.590199
5,404,1,0,1,59.11935,43.21017,2.288297
5,405,0,0,6,227.6175,219.3536,3.398832
5,406,1,0,8,267.3425,317.9622,5.606678
5,407,1,0,0,86.10928,26.65959,8.138631
5,408,3,0,9,351.4657,333.7318,2.65052
5,409,0,1,0,9.559631,8.97668,2.749576
5,410,3,0,9,1.09317,358.9489,8.08439
5,411,2,1,8,308.7593,292.0935,2.27156
5,412,0,0,4,157.6086,168.5682,1.88357
5,413,0,0,3,136.391,122.0392,2.649721
5,414,2,1,4,94.59271,154.5509,6.505028
5,415,2,0,8,288.7125,316.3559,3.623568
5,416,3,0,8,298.0017,295.295,5.316914
5,417,3,1,7,295.2144,273.9301,2.000588
5,418,2,0,7,241.6637,260.2509,5.308303
5,419,1,1,8,298.8076,312.0683,3.94018
5,420,0,1,3,61.78821,128.4489,5.715924
5,421,0,0,2,106.7821,74.71649,1.599311
5,422,0,0,4,168.4654,154.3651,5.366286
5,423,1,1,3,111.7639,130.2084,3.568186
5,424,0,1,8,315.3027,322.8018,4.332296
5,425,2,0,1,57.07034,50.42088,4.48938
5,426,3,1,6,224.9756,229.7162,1.499972
5,427,0,0,7,261.0347,283.2312,3.315774
5,428,1,1,7,295.0054,260.834,0.7045581
5,429,3,0,5,210.3143,201.8515,3.833891
5,430,0,1,1,41.00064,61.76059,3.866049
5,431,0,1,1,58.24884,55.99612,2.279538
5,432,0,1,5,278.5059,181.9693,3.031592
5,433,3,0,8,292.706,290.7864,1.933952
5,434,3,0,6,234.0839,223.7235,3.050658
5,435,2,0,8,297.7088,316.1501,1.289579
5,436,3,0,7,241.4093,253.8896,1.583736
5,437,3,0,8,285.8371,315.382,3.750411
5,438,0,1,6,274.9045,238.7701,3.166137
5,439,1,1,5,182.8521,192.498,3.08701
5,440,1,1,4,171.6192,169.3887,3.056379
5,441,3,0,4,145.298,151.6322,1.33366
5,442,1,0,5,191.5428,187.9144,1.971861
5,443,3,1,4,181.4904,176.2876,5.784129
5,444,2,0,0,79.80914,27.96428,1.68824
5,445,0,0,8,266.1743,298.4431,3.279832
5,446,2,1,4,167.7935,173.8897,3.78965
5,447,2,1,3,94.90869,119.1011,5.157062
5,448,2,0,4,99.58215,149.765,4.671208
5,449,0,0,7,256.3229,278.4213,0.8811948
5,450,2,1,9,303.3601,327.76,3.80532
5,451,1,1,8,287.3246,317.4419,4.007133
5,452,1,0,4,147.2078,157.7048,3.305324
5,453,0,0,0,90.39761,15.54812,7.533395
5,454,1,0,8,266.477,323.3999,4.088329
5,455,3,1,2,57.93869,79.0379,2.467035
5,456,0,1,1,48.95477,61.82554,1.363552
5,457,3,1,6,259.8806,248.6488,2.500154
5,458,0,1,3,89.07382,122.3767,6.89478
5,459,0,1,4,170.486,169.9678,2.831889
5,460,3,0,6,242.0082,240.2011,8.050181
5,461,2,0,6,237.9152,231.3067,2.971956
5,462,3,1,4,149.6565,158.5884,2.150418
5,463,2,1,2,67.84503,91.85178,2.854868
5,464,2,0,0,42.17258,25.02933,1.58887
5,465,3,1,0,52.74869,26.63557,0.9337482
5,466,2,0,2,109.9515,107.0878,4.738852
5,467,1,1,4,170.7367,160.8464,2.18964
5,468,3,0,9,358.3724,358.9284,8.467438
5,469,0,0,1,119.9463,68.43414,4.963533
5,470,1,0,1,85.77176,37.4906,4.122839
5,471,3,1,5,178.5363,184.1007,3.167255
5,472,3,0,8,311.2965,302.067,1.467047
5,473,0,0,1,86.18484,51.96574,2.651491
5,474,0,1,5,280.3533,200.1674,2.599452
5,475,3,1,0,23.7399,19.29853,2.982756
5,476,0,0,8,268.0184,310.655,3.812648
5,477,0,0,4,177.2569,177.1611,2.632793
5,478,3,1,8,314.8999,300.1463,3.30078
5,479,3,0,1,73.93503,54.97123,4.884024
5,480,0,0,9,270.3401,339.8333,4.279876
5,481,3,0,9,359.5704,351.251,4.083674
5,482,0,1,2,62.19574,79.98967,4.115327
5,483,1,0,4,190.1141,172.0125,6.55715
5,484,3,1,1,44.68713,63.95693,7.166808
5,485,0,0,0,353.3911,16.86274,2.130795
5,486,1,0,9,304.1931,340.8361,3.906421
5,487,3,1,0,41.44223,24.75233,3.050517
5,488,1,1,6,260.9737,240.5558,5.024538
5,489,2,1,4,152.7311,164.1773,2.28981
5,490,1,0,0,87.57147,22.51998,5.072931
5,491,1,1,6,256.2835,217.342,6.205359
5,492,0,1,9,301.1166,330.5946,1.733815
5,493,2,1,9,284.7227,333.5944,8.773027
5,494,0,0,9,287.8943,352.3966,1.449712
5,495,0,0,2,109.3221,104.1163,3.133418
5,496,2,0,0,46.59021,11.76318,2.439276
5,497,0,0,5,229.0207,213.9647,1.697391
5,498,1,0,7,244.8837,277.8213,2.737722
5,499,1,1,7,297.5121,277.231,3.722389
5,500,2,1,0,355.7391,8.754739,5.521577
5,501,2,1,9,348.763,357.1468,4.387521
5,502,1,1,2,73.04993,86.19121,1.554741
5,503,0,1,2,81.80145,82.46899,2.963567
5,504,1,0,5,193.3756,207.6055,3.688184
5,505,2,0,6,224.4653,237.0727,3.672123
5,506,2,0,8,239.9984,298.8424,2.62039
5,507,0,1,6,299.432,246.0256,2.784096
5,508,0,1,8,298.2142,309.4055,1.883209
5,509,1,0,6,239.0219,248.9907,2.040207
5,510,0,1,2,62.60938,91.63253,3.531724
5,511,1,0,0,7.74942,14.40466,4.40638
5,512,0,0,7,252.0045,275.7949,3.867104
5,513,1,0,8,250.2856,302.4421,2.706926
5,514,1,0,1,114.0532,70.15847,2.122945
5,515,0,0,6,244.532,226.2322,2.149518
5,516,2,0,4,123.2021,151.9616,2.172767
5,517,2,1,0,67.15768,31.33521,4.624045
5,518,3,0,2,119.2307,101.0667,1.516238
5,519,0,0,0,92.83405,16.8685,3.117395
5,520,0,1,1,56.33536,58.72299,4.39952
5,521,1,0,0,81.98096,24.53017,3.923746
5,522,2,0,0,69.97144,33.70243,5.73898
5,523,3,1,8,297.7859,296.9241,3.400435
5,524,0,1,4,178.3272,174.6377,5.181233
5,525,3,1,3,124.4259,119.134,1.233773
5,526,2,1,2,79.9624,76.49191,2.854392
5,527,1,1,9,359.0908,357.5618,9.688972
5,528,1,1,9,355.4276,351.9378,2.622752
5,529,1,1,0,1.499359,28.01386,3.971855
5,530,0,0,3,130.2113,116.0705,5.931744
5,531,1,0,4,128.5778,166.631,4.155186
5,532,0,0,5,184.3779,182.7488,4.98242
5,533,3,1,1,83.59888,60.95129,3.700126
5,534,0,1,9,323.1079,354.2544,3.298726
5,535,0,0,8,250.4225,291.4469,4.233243
5,536,0,1,1,73.39355,52.25137,2.79598
5,537,1,0,7,240.5919,273.2599,3.63898
5,538,0,1,8,290.1638,305.6283,1.467363
5,539,3,1,1,49.57434,39.5723,4.383745
5,540,0,1,7,300.8776,277.7538,3.847735
5,541,0,0,0,5.553345,9.110822,3.735567
5,542,3,1,3,135.4463,127.6601,9.201002
5,543,3,1,9,309.1122,348.567,3.316995
5,544,2,0,4,128.3344,156.188,3.390655
5,545,3,0,4,178.8318,172.3678,2.983921
5,546,2,0,1,73.478,59.25326,2.021674
5,547,0,0,5,204.3749,196.6033,3.582129
5,548,1,0,8,280.1324,304.5695,3.338071
5,549,1,0,6,201.2074,219.703,2.721792
5,550,2,1,4,116.0981,155.5143,8.724482
5,551,1,0,4,210.3908,177.6629,8.805897
5,552,3,1,2,74.65198,74.48302,6.316877
5,553,1,0,0,82.52496,21.56825,1.873117
5,554,2,0,1,75.13153,51.34946,1.839817
5,555,2,1,4,120.6618,157.6593,2.904613
5,556,0,0,5,215.6471,202.7365,2.464103
5,557,2,1,1,46.72925,60.70131,2.521595
5,558,1,1,4,183.4204,172.8539,2.507447
5,559,3,0,8,301.3763,317.219,2.744788
