subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
6,74,1,0,7,244.3454,284.9864,2.623403
6,75,2,1,1,57.17297,45.23258,2.422085
6,76,3,0,5,178.3324,190.2383,2.299705
6,77,2,1,3,101.4442,130.2721,3.423731
6,78,1,0,2,122.1037,93.53841,1.953538
6,79,1,0,7,217.6935,257.1804,0.7569313
6,80,1,1,7,270.249,270.1098,2.990033
6,81,2,1,0,14.14645,20.36606,6.721358
6,82,1,0,8,267.1168,311.9952,4.005366
6,83,1,1,2,88.84106,94.02972,3.672122
6,84,3,1,2,73.82001,72.1921,3.08326
6,85,2,1,2,81.09897,97.47962,5.839515
6,86,2,0,8,303.1252,301.3143,1.440696
6,87,2,1,5,268.5063,214.5448,4.922101
6,88,3,0,1,31.7836,43.26692,3.083167
6,89,1,0,4,162.0388,167.9814,1.37329
6,90,2,1,0,359.513,9.379275,7.989954
6,91,0,0,9,355.602,350.4807,2.267278
6,92,3,1,9,328.9045,343.6712,2.099673
6,93,1,1,7,280.1808,274.3986,4.990837
6,94,0,1,4,137.4307,153.7103,2.366107
6,95,0,1,9,358.5789,354.7899,3.832055
6,96,1,1,6,221.9484,216.6405,2.707255
6,97,0,0,4,138.4657,159.4195,2.015555
6,98,3,0,4,139.4809,161.8433,2.967066
6,99,3,1,4,143.2925,153.7235,5.200746
6,100,0,0,2,103.6968,94.14256,3.450509
6,101,3,0,3,111.6298,132.1523,4.066275
6,102,1,1,4,142.5795,148.4196,3.639857
6,103,0,1,4,149.2124,157.1512,4.429824
6,104,2,1,4,133.5498,154.7266,3.156236
6,105,0,0,4,170.4368,171.7648,5.915515
6,106,2,0,8,282.1424,291.0473,4.104887
6,107,1,0,0,7.310852,1.371016,3.639253
6,108,0,0,9,349.6645,339.4368,4.317286
6,109,3,1,3,101.6454,115.7901,12.902
6,110,1,1,8,302.9926,320.5268,1.007308
6,111,2,1,5,247.8289,204.5841,5.355671
6,112,0,0,8,257.6812,301.8764,5.500525
6,113,2,1,4,108.8427,154.6203,5.938684
6,114,0,1,7,296.0506,284.4843,4.133161
6,115,3,0,7,262.4957,279.065,3.517093
6,116,0,0,1,85.91852,41.20975,2.832428
6,117,1,0,2,125.0179,79.27834,3.924371
6,118,0,0,9,289.2104,339.1229,3.14926
6,119,1,1,7,294.5966,281.5147,2.354282
6,120,0,1,6,256.9688,227.6607,4.165688
6,121,1,1,9,294.8114,336.3953,2.705832
6,122,3,1,6,239.6328,250.8587,5.483922
6,123,3,0,4,180.71,179.0534,6.400832
6,124,3,0,0,359.4754,5.432511,2.717209
6,125,1,1,8,291.8382,312.9922,4.922696
6,126,0,1,2,72.37601,94.15256,2.432307
6,127,0,0,4,135.101,166.8646,1.797542
6,128,3,1,4,178.9172,178.2377,14.15025
6,129,1,1,3,116.4917,136.2114,5.956167
6,130,1,0,1,89.57993,58.49437,5.071837
6,131,3,0,4,139.8756,160.7378,6.650427
6,132,2,1,1,70.08618,66.7989,4.872893
6,133,2,1,2,65.63712,99.51148,3.174259
6,134,2,1,9,319.0635,356.3084,4.821047
6,135,3,0,7,289.028,276.1194,3.415604
6,136,1,1,7,270.8282,256.3229,5.83919
6,137,3,0,2,99.00244,104.3922,1.800422
6,138,1,0,8,275.4229,320.5671,4.622302
6,139,3,1,3,145.0745,137.8746,3.951008
6,140,1,0,3,128.4694,143.3622,3.356287
6,141,3,1,5,181.9886,183.0807,3.850338
6,142,0,0,1,89.79083,58.18165,4.847596
6,143,0,0,3,141.8763,141.0591,3.333999
6,144,2,0,8,319.6865,320.9648,6.088098
6,145,2,0,8,299.412,309.8475,4.490283
6,146,3,1,4,181.9953,160.6907,3.383014
6,147,1,1,4,164.2898,149.1492,4.690447
6,148,3,1,1,48.01266,40.64268,2.149436
6,149,0,0,6,229.8503,245.2063,3.565642
6,150,3,0,8,303.6879,308.8511,5.799833
6,151,0,1,1,48.82144,58.68824,4.484658
6,152,1,1,1,50.45496,69.50568,2.754111
6,153,2,1,5,249.5624,211.043,2.988429
6,154,3,1,0,52.22882,32.43858,3.43127
6,155,2,0,3,130.5136,127.4202,2.038498
6,156,2,1,4,134.0179,164.5712,1.873639
6,157,1,1,0,38.0921,26.67168,2.937566
6,158,0,1,4,159.0886,171.2056,4.566452
6,159,3,1,7,264.365,282.0152,10.16784
6,160,1,0,9,278.613,339.4286,3.488335
6,161,3,0,8,289.1592,300.5742,5.350679
6,162,0,1,3,109.7032,140.6541,2.432334
6,163,0,1,9,312.144,337.1092,0.9466477
6,164,3,1,2,115.3615,102.7509,6.26718
6,165,1,0,5,181.5057,185.7264,4.805423
6,166,1,0,1,83.2948,37.89196,5.705141
6,167,1,0,5,232.1584,211.0471,3.00537
6,168,1,1,5,238.3696,206.4265,4.723221
6,169,0,0,0,41.10693,20.62021,4.681791
6,170,0,0,1,96.68823,67.69324,8.249524
6,171,1,0,8,282.2868,323.854,6.655714
6,172,2,1,4,158.676,165.7029,5.857821
6,173,1,1,4,182.5295,174.0851,4.555099
6,174,1,1,5,192.7112,196.3455,7.28786
6,175,1,0,1,88.83749,41.00592,8.256647
6,176,2,1,7,292.1022,256.4479,1.855345
6,177,3,1,0,31.03992,19.19018,5.1173
6,178,0,0,5,195.3523,192.6326,4.326077
6,179,3,0,2,111.1286,104.304,2.767139
6,180,3,0,8,320.484,318.2512,3.934321
6,181,1,1,3,91.43396,111.656,1.255944
6,182,2,0,7,262.6233,262.615,2.606091
6,183,3,1,8,301.2133,308.0904,3.449346
6,184,3,0,3,130.9459,135.3956,2.399471
6,185,3,0,6,217.4351,222.9848,3.632845
6,186,3,0,6,220.7265,246.0671,2.715811
6,187,2,1,3,95.80667,141.6143,5.857253
6,188,3,0,6,220.0743,251.8858,0.7328862
6,189,3,0,5,180.5818,186.4708,8.350044
6,190,3,1,5,246.0236,209.7568,1.594383
6,191,2,1,1,50.60681,50.95329,3.624145
6,192,2,1,4,163.8433,166.7552,8.056896
6,193,0,1,8,303.5342,323.1072,2.364673
6,194,0,0,0,84.40048,16.02469,3.867906
6,195,0,1,9,304.8616,327.6312,4.233517
6,196,1,0,2,98.26495,75.35016,4.837804
6,197,2,0,2,89.34668,76.59151,2.290921
6,198,2,0,5,198.0951,190.9781,3.2402
6,199,0,0,9,0.4376831,356.88,6.213993
6,200,2,0,9,350.9996,351.5175,2.623053
6,201,0,1,2,76.24936,91.02615,4.679874
6,202,1,1,7,260.979,280.2363,6.621686
6,203,3,1,5,177.5437,181.75,2.699765
6,204,1,1,0,7.310181,14.5707,3.202855
6,205,0,1,9,332.6121,339.3123,3.178828
6,206,2,0,1,86.5744,71.84973,2.622726
6,207,1,0,5,200.4483,202.8427,4.955738
6,208,2,1,1,41.63602,60.40759,5.655107
6,209,3,1,6,212.9972,227.3097,2.917019
6,210,3,0,2,98.47458,77.78614,4.750371
6,211,1,0,8,258.2223,288.4893,2.05529
6,212,2,0,7,246.3036,262.4257,3.589684
6,213,3,0,4,130.9579,149.7177,2.282949
6,214,3,0,8,319.7174,295.1532,1.865793
6,215,2,0,7,257.4163,253.9145,2.738335
6,216,1,0,3,128.1658,118.531,1.78969
6,217,0,1,6,267.3865,224.0781,2.333592
6,218,3,1,8,315.2737,307.006,2.349427
6,219,1,1,7,297.4208,281.0957,1.905244
6,220,1,0,1,107.259,64.87272,1.856497
6,221,2,1,7,302.1497,285.5331,2.353891
6,222,0,1,7,272.8371,257.112,1.73177
6,223,3,1,8,300.9724,319.6993,2.299704
6,224,1,0,8,245.3885,290.6691,3.904478
6,225,3,1,4,173.3899,175.16,3.017334
6,226,3,1,7,281.2565,286.1509,3.317104
6,227,2,1,2,57.04874,75.99782,1.639235
6,228,1,1,4,176.3749,168.6554,3.13852
6,229,2,1,8,296.756,309.4253,2.904252
6,230,2,1,3,96.49689,128.7201,4.339181
6,231,3,0,3,133.0974,118.6673,3.833926
6,232,1,1,0,358.7307,0.5440078,4.806076
6,233,1,1,4,140.712,148.7019,7.289844
6,234,0,1,7,271.2984,261.8141,5.733558
6,235,1,0,6,230.5439,244.2042,4.456446
6,236,1,1,5,190.586,187.3712,2.990253
6,237,3,0,2,100.5323,95.72939,4.017266
6,238,0,1,0,30.41232,23.38612,1.83226
6,239,0,1,4,178.5828,179.6105,4.400356
6,240,0,0,0,88.3511,23.7956,3.782002
6,241,2,1,4,121.5535,144.7786,4.054471
6,242,2,1,3,95.73233,143.155,3.272568
6,243,0,1,5,184.3197,181.5919,5.964749
6,244,3,0,5,234.529,195.5217,2.983136
6,245,3,1,9,312.7816,344.8207,3.233239
6,246,2,0,4,163.8548,163.6784,4.806178
6,247,1,0,4,169.6691,158.3131,5.905135
6,248,1,1,8,293.139,317.7482,5.206458
6,249,2,1,2,104.3143,77.56237,3.439931
6,250,2,1,6,264.0749,245.4432,3.288954
6,251,2,1,1,54.55847,39.35812,1.874172
6,252,2,1,0,38.42642,23.15878,1.588786
6,253,1,0,7,258.7453,257.5189,3.58827
6,254,3,0,9,338.4782,333.2447,3.266285
6,255,3,1,0,57.06445,30.3533,2.099856
6,256,1,1,9,304.2681,344.6093,3.941299
6,257,1,1,3,144.5373,143.7349,4.668437
6,258,1,1,0,65.84735,17.28493,3.038349
6,259,2,1,1,70.73657,50.98701,2.754924
6,260,2,1,6,223.6848,242.5968,2.288644
6,261,1,0,0,75.38113,26.21386,5.287276
6,262,0,1,9,308.2009,336.9831,1.699745
6,263,2,1,3,133.4371,133.6014,2.554458
6,264,1,1,8,285.9958,301.118,4.239784
6,265,1,0,6,222.1396,221.1039,1.288615
6,266,3,1,3,111.7086,110.5935,3.700661
6,267,1,0,9,348.3577,354.1803,4.286241
6,268,0,0,3,108.2157,111.5435,4.466044
6,269,0,0,3,134.8647,133.481,6.334076
6,270,2,1,9,307.5361,335.9556,3.324043
6,271,3,1,3,116.012,116.2013,5.73409
6,272,1,0,0,49.91663,18.35443,1.838928
6,273,2,0,0,41.65234,10.4438,0.8050135
6,274,3,1,6,232.8866,234.8276,2.366543
6,275,0,1,3,82.5643,114.0728,3.449418
6,276,0,1,6,256.3297,225.8223,3.847787
6,279,0,1,1,95.79559,70.81493,3.816158
6,280,3,1,4,171.5268,173.4139,1.199041
6,281,2,0,8,278.9436,300.5924,1.237163
6,282,1,0,6,233.6233,239.9623,2.686905
6,283,3,1,8,300.739,309.2792,2.732663
6,284,1,0,4,168.7784,161.5953,3.286904
6,285,0,0,2,126.9735,102.8479,2.06734
6,286,0,0,4,177.9488,179.5732,6.597606
6,287,2,0,1,77.65234,49.3407,2.340158
6,288,2,1,6,258.1248,242.0355,4.638143
6,289,3,1,5,196.8599,211.5033,0.7658848
6,290,3,0,5,236.9708,215.1608,1.85063
6,291,0,1,6,259.2128,241.183,1.832802
6,292,2,0,6,228.7153,242.8649,1.788588
6,293,3,0,6,231.5181,222.8233,3.083498
6,294,3,1,9,300.6701,333.6278,2.067228
6,295,1,0,0,25.35245,20.55723,1.972129
6,296,3,1,1,63.25485,50.50985,2.650173
6,297,3,1,2,91.99402,93.73546,6.566153
6,298,1,0,6,233.835,234.0168,1.991206
6,299,3,0,6,253.3736,242.4147,1.349418
6,300,1,0,9,284.9666,331.2179,2.439404
6,301,2,1,2,93.573,78.12124,2.837563
6,302,1,0,6,203.5733,223.1603,4.587276
6,303,3,0,4,168.0882,168.9408,5.332525
6,304,3,0,1,67.81659,46.55573,4.79977
6,305,0,0,4,134.4501,144.7668,4.233227
6,306,2,0,4,123.2765,146.9794,3.138578
6,307,0,1,4,156.3757,160.0218,2.717224
6,308,1,0,6,229.5772,231.9185,2.450605
6,309,2,1,1,48.35535,51.91075,5.67265
6,310,1,0,0,358.1801,9.183375,6.405745
6,311,0,1,6,272.3708,235.7965,7.666234
6,312,1,1,6,273.4588,251.0852,1.672934
6,313,3,1,7,272.1832,260.6774,3.233786
6,314,0,0,7,228.9952,267.7337,1.766769
6,315,1,1,8,305.5179,298.191,3.150382
6,316,2,1,9,322.2675,329.4072,3.839484
6,317,0,0,5,191.6658,192.3852,2.865746
6,318,2,0,0,11.62589,14.14807,2.256031
6,319,1,0,9,298.6678,341.8135,2.220497
6,320,1,1,5,181.1712,180.4734,3.071335
6,321,3,1,4,171.8568,172.9184,1.699881
6,322,0,1,0,52.76685,35.41708,3.530637
6,323,3,0,4,158.5734,167.1773,2.816444
6,324,3,0,3,108.8364,130.8187,5.516611
6,325,3,0,7,259.1417,266.9379,4.167078
6,326,3,0,9,334.6447,329.3804,3.533781
6,327,1,0,9,357.9655,355.4536,2.721009
6,328,1,1,3,140.9759,143.0399,1.171645
6,329,0,0,6,237.7939,250.3662,2.482919
6,330,3,1,4,149.1853,154.2872,2.833627
6,331,3,0,9,323.6545,335.3271,3.150409
6,332,0,0,4,123.0581,145.3037,3.413997
6,333,2,0,2,121.3019,103.7919,6.257969
6,334,2,0,5,222.1627,204.0507,3.321621
6,335,1,1,2,86.62653,91.38492,9.672806
6,336,0,0,0,83.08353,35.26615,9.316292
6,337,3,1,4,173.8731,146.3937,1.249381
6,338,2,1,4,95.54861,145.6815,3.271479
6,339,1,1,3,165.1258,141.2031,4.722027
6,340,1,1,5,232.4832,201.0499,3.121081
6,341,3,1,5,211.6066,205.835,3.384172
6,342,2,1,6,258.0938,224.8575,1.990259
6,343,1,0,3,122.2233,125.0715,3.905143
6,344,2,0,9,357.6569,356.942,3.590537
6,345,0,1,2,84.23819,107.5773,5.634048
6,346,3,1,9,298.9659,329.6409,2.450433
6,347,2,0,9,1.765289,347.8437,2.888261
6,348,2,0,2,114.5399,100.2987,4.624123
6,349,2,0,8,304.5337,320.3501,3.272512
6,350,0,1,1,76.80035,62.44452,3.528719
6,351,2,0,0,358.3749,3.737836,3.28604
6,352,1,0,6,239.3856,244.2179,1.405692
6,353,2,0,8,268.9721,291.327,1.271737
6,354,0,1,3,137.351,132.5581,3.282539
6,355,2,0,3,128.5867,134.1295,3.606009
6,356,3,1,0,46.33719,27.01765,3.29875
6,357,3,0,8,310.6166,320.3767,2.483954
6,358,0,1,1,51.85861,49.80623,2.047204
6,359,1,1,3,124.7278,138.6694,4.222809
6,360,0,1,9,357.7997,359.9042,3.133193
6,361,2,1,4,133.5283,150.9822,2.622176
6,362,0,0,7,248.2834,266.5225,4.566812
6,363,0,0,6,242.3512,232.2895,1.629838
6,364,1,0,7,238.6517,259.4818,1.473289
6,365,1,0,5,185.945,189.6336,6.57374
6,366,2,1,7,281.0875,257.9793,1.938456
6,367,1,1,8,290.5347,303.13,4.421273
6,368,2,0,8,270.4803,313.9106,4.571773
6,369,1,1,2,90.49521,101.3775,2.704824
6,370,2,1,4,170.8201,178.4274,3.521543
6,371,2,0,4,181.0373,175.3245,4.856752
6,372,2,1,1,57.36081,47.47104,2.789002
6,373,0,0,8,274.7854,316.4005,3.466451
6,374,3,0,1,65.45264,50.14712,2.167147
6,375,3,1,9,303.0017,328.4755,4.067342
6,376,0,1,4,109.3621,148.5243,1.933515
6,377,2,0,3,140.2308,119.0052,2.506761
6,378,0,0,3,119.3801,114.1417,3.4166
6,379,2,0,4,164.1183,154.2601,1.821414
6,380,1,1,2,88.03589,89.90108,3.07321
6,381,0,1,4,171.3567,151.2622,2.866248
6,382,0,0,6,236.7849,237.3037,1.614366
6,383,1,0,3,117.7262,122.0605,2.254445
6,384,1,1,1,52.44708,45.89856,2.640212
6,385,2,1,7,301.2275,283.3615,2.870868
6,386,1,0,1,88.43951,43.47907,1.404497
6,387,0,1,7,277.787,267.8224,2.697298
6,388,1,0,8,271.2265,305.8849,3.605036
6,389,1,0,7,241.3985,271.3213,2.319104
6,390,3,1,1,74.75192,69.11029,3.46603
6,391,0,1,1,60.83105,51.22242,3.448353
6,392,3,0,8,319.7853,306.1539,1.66614
6,393,3,1,3,142.7813,117.2745,3.131843
6,394,2,1,2,65.38144,74.73168,2.104817
6,395,3,0,0,7.467834,15.70244,3.917628
6,396,1,1,1,65.19775,61.19715,4.137436
6,397,1,1,4,179.0575,173.5361,5.489346
6,398,3,1,7,269.4023,253.7126,4.433517
6,399,1,1,0,57.8569,35.82311,2.122072
6,400,2,1,0,2.824432,2.55169,6.305323
6,401,2,0,2,89.1973,74.2252,2.272584
6,402,1,1,2,92.17117,80.83414,4.771428
6,403,2,0,4,180.8676,176.1358,2.424289
6,404,2,1,3,118.7256,140.7348,8.889549
6,405,2,1,2,96.17847,93.41788,3.236541
6,406,3,1,5,201.2044,210.3235,5.200509
6,407,2,1,9,270.5156,349.6042,9.934859
