subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
5,2,2,0,8,305.7827,323.9235,3.572769
5,3,2,1,2,56.88434,96.71494,4.088865
5,4,0,0,1,70.23004,53.67353,3.847311
5,5,2,1,4,127.4168,156.9379,4.038136
5,6,1,0,8,285.0813,317.4264,3.755442
5,7,0,0,3,115.0497,114.9613,3.466299
5,8,1,1,0,55.94141,31.14438,1.340702
5,9,3,1,7,240.2237,252.8781,4.334055
5,10,0,0,4,134.2861,159.9796,11.71655
5,11,1,1,0,126.0723,23.10061,3.056279
5,12,3,1,9,313.3334,339.668,2.834124
5,13,2,0,4,129.6409,155.3807,4.504526
5,14,0,1,6,256.6372,224.6245,2.164177
5,15,3,1,6,246.892,223.8231,2.699795
5,16,2,1,5,248.7271,193.7539,3.221259
5,17,0,1,4,127.4879,165.8273,4.815832
5,18,2,0,3,136.7867,134.7293,1.820329
5,19,0,0,1,123.8922,61.36568,1.998305
5,20,1,0,0,326.8233,21.46972,7.939179
5,21,1,0,4,217.4987,171.4674,4.056906
5,22,0,1,1,56.668,57.44892,2.916598
5,23,1,1,2,69.08371,83.47074,3.005486
5,24,2,0,7,242.8497,286.1457,4.873306
5,25,1,0,0,56.48071,25.37154,1.188331
5,26,1,0,5,247.5333,204.4777,0.7061573
5,27,2,1,9,299.7403,344.9041,2.63848
5,28,3,0,1,47.47891,60.5842,3.899707
5,29,2,0,0,10.89627,14.90703,3.639544
5,30,0,0,0,11.82697,7.067153,0.8328164
5,31,0,0,9,352.098,353.4357,2.682669
5,32,0,1,8,304.8275,303.9715,1.596027
5,33,0,0,9,317.7845,352.0455,1.933199
5,34,2,1,1,59.80704,48.76099,2.589123
5,35,2,1,9,315.5681,347.84,2.572034
5,36,3,1,7,306.8377,287.7674,2.61731
5,37,0,1,2,57.07855,74.88506,3.116798
5,38,0,0,4,215.1042,174.2913,2.816363
5,39,1,0,1,67.60156,70.30157,2.656022
5,40,3,1,0,16.37762,11.57115,3.817555
5,41,1,0,1,69.3042,58.59003,4.73926
5,42,3,0,7,245.4363,271.1524,2.832554
5,43,0,1,6,272.4084,243.0919,3.316988
5,44,1,1,0,30.4599,25.46111,2.788704
5,45,3,1,6,224.6812,238.6698,3.284004
5,46,3,0,3,130.2883,142.6527,3.200687
5,47,0,1,1,52.19949,46.53823,2.765956
5,48,1,1,2,95.1366,103.3866,2.621793
5,49,0,1,4,177.315,170.2125,13.19978
5,50,3,1,2,68.90329,76.21831,2.650631
5,51,3,0,4,138.5934,156.4921,3.100762
5,52,1,0,2,143.8173,90.05785,2.940032
5,53,3,1,2,120.8081,106.6379,3.883981
5,54,3,0,0,18.40643,21.02931,3.617431
5,55,3,1,9,322.8548,329.508,3.164254
5,56,3,0,6,224.0066,225.7337,3.833552
5,57,2,1,6,244.2716,228.4995,3.939223
5,58,3,0,7,294.6115,286.1528,1.750527
5,59,1,0,4,146.9552,153.7458,1.539266
5,60,0,1,7,294.297,276.7046,2.881021
5,61,0,0,0,3.279449,9.049668,7.616067
5,62,1,0,4,144.9809,159.4427,1.922001
5,63,3,1,1,28.23935,49.62177,5.284229
5,64,0,0,9,292.7822,353.6215,2.649575
5,65,3,1,7,276.518,257.3149,3.350716
5,66,0,0,6,235.5494,223.993,4.065949
5,67,1,0,6,237.5696,238.4464,3.438926
5,68,3,0,6,238.4512,225.4689,3.483594
5,69,0,1,9,310.751,343.3635,1.832781
5,70,3,0,2,90.60532,95.70724,9.901394
5,71,2,0,6,245.9639,251.1317,2.539107
5,72,1,0,0,69.56647,22.79629,5.006105
5,73,0,0,2,99.18073,87.65082,2.983396
5,74,2,1,8,291.5794,290.2939,3.471085
5,75,2,0,3,125.2175,114.1706,2.222425
5,76,3,0,4,142.13,163.3052,3.500386
5,77,1,1,7,284.5256,254.3165,5.673896
5,78,0,1,5,180.2544,188.1056,14.3851
