subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
2,2,0,1,6,287.096,247.2972,3.667111
2,3,0,0,4,174.4483,173.5097,1.183045
2,4,2,0,2,94.56494,85.33785,2.255029
2,5,1,0,1,84.81079,47.90403,3.773105
2,6,2,0,9,348.9105,356.0561,1.93698
2,7,2,0,3,125.7571,110.3369,1.787863
2,8,1,1,7,274.5612,264.8256,1.665739
2,9,0,0,8,278.7398,321.8689,2.851847
2,10,0,0,4,169.3218,173.8629,2.215017
2,11,1,1,0,20.41962,33.54456,2.038188
2,12,2,1,3,83.04523,138.3436,3.106144
2,13,1,0,9,282.5059,339.5606,3.271725
2,14,1,1,5,205.2936,192.3632,2.055202
2,15,2,1,9,346.411,349.7098,3.606924
2,16,2,0,9,329.9221,351.0969,3.288883
2,17,2,1,2,55.64398,81.09693,1.473087
2,18,3,1,9,357.6063,355.6922,4.447601
2,19,1,0,9,249.6701,329.1981,1.855271
2,20,2,1,2,67.71036,79.24851,1.872711
2,21,0,0,2,130.5504,81.94299,2.230494
2,22,1,0,6,222.0634,221.9082,3.469903
2,23,0,0,2,139.0687,103.3355,3.084247
2,24,2,1,1,69.80713,61.64859,3.771348
2,25,2,0,5,232.5955,207.4585,3.522273
2,26,1,1,3,92.91254,113.8935,4.485194
2,27,3,1,8,284.804,293.2135,3.882999
2,28,2,1,9,343.149,341.9986,1.322538
2,29,3,0,2,89.52173,90.65979,2.066214
2,30,0,1,8,315.1341,302.1588,1.58218
2,31,0,0,0,308.3308,2.310463,3.24627
2,32,3,0,6,238.0333,249.2942,1.616055
2,33,2,0,1,86.06241,69.00716,2.754776
2,34,2,0,6,199.4776,217.3293,2.740191
2,35,3,1,5,190.0549,189.4804,2.416304
2,36,0,1,8,328.513,318.4553,4.349766
2,37,1,1,1,58.93967,53.00915,1.322879
2,38,3,1,8,298.0783,297.4659,3.449353
2,39,3,0,7,244.1916,253.968,2.0609
2,40,1,1,9,2.523621,359.1273,1.90551
2,41,1,0,1,89.14713,68.5849,2.655585
2,42,2,0,7,270.262,272.1513,2.640011
2,43,0,0,7,253.8007,259.8626,3.083032
2,44,3,1,5,226.5912,207.2408,2.350636
2,45,2,1,5,270.051,212.6708,3.541164
2,46,0,1,9,290.2303,335.6709,2.482149
2,47,0,0,0,64.38934,28.46462,2.333419
2,48,3,1,2,82.17786,94.5145,4.300712
2,49,1,0,0,83.82086,32.16636,3.723971
2,50,0,0,9,268.1905,340.1861,3.73228
2,51,3,0,0,16.76956,21.92521,2.515533
2,52,2,1,2,48.7793,80.78295,2.987852
2,53,3,1,3,159.5297,141.8318,1.732619
2,54,3,1,4,138.7016,162.3165,3.449769
2,55,3,0,4,165.9986,146.9096,2.247436
2,56,3,1,9,334.6718,342.6563,3.165545
2,57,2,0,2,89.12573,72.99337,3.67357
2,58,1,1,4,111.8083,146.1845,2.222045
2,59,1,1,7,265.8777,262.9898,1.654786
2,60,0,1,0,21.23517,23.83431,2.179399
2,61,3,1,2,90.96451,95.64379,1.499528
2,62,1,0,6,205.0537,236.3933,3.821378
2,63,3,0,7,252.677,258.2963,1.983421
2,64,2,1,3,96.12238,131.2576,1.504711
2,65,2,0,1,47.97043,41.18044,1.406199
2,66,0,0,2,125.867,82.47713,3.083276
2,67,1,1,9,358.0627,357.8474,1.389402
2,68,1,0,4,139.9717,145.9858,2.572701
2,69,3,1,2,88.10718,95.72301,3.117457
2,70,1,0,7,250.0726,257.2158,2.956533
2,71,1,1,0,6.621063,4.765689,1.906902
2,72,3,1,2,82.66779,78.47173,2.083133
2,73,2,1,7,282.762,261.6663,2.038354
2,74,1,1,1,74.49396,67.93634,2.473927
2,75,1,1,0,11.85165,26.55424,2.187613
2,76,0,1,8,318.4801,322.9098,2.682286
2,77,3,1,2,91.82455,94.22442,2.197554
2,78,0,0,6,210.6736,228.889,3.416088
2,79,1,1,6,256.5148,225.2125,2.838958
2,80,2,1,6,265.3133,219.9109,1.788873
2,81,1,1,9,341.2306,339.062,2.469826
2,82,0,1,5,241.6735,200.9572,1.982121
2,83,2,1,0,25.83527,29.43923,2.456542
2,84,0,1,5,255.7996,205.5485,2.415119
2,85,0,1,0,7.638062,17.00214,4.527539
2,86,2,0,6,214.7103,232.3282,2.606339
2,87,0,0,2,146.079,103.656,2.431435
2,88,0,1,6,277.6129,250.6883,2.63222
2,89,1,1,5,212.0257,202.7889,3.836039
2,90,2,1,3,88.65427,135.333,1.407869
2,91,1,1,3,116.0155,130.5957,1.471826
2,92,2,1,9,6.323334,356.904,3.354966
2,93,0,1,3,97.71481,139.078,4.081773
2,94,2,1,3,102.9049,117.2586,3.472685
2,95,1,1,0,17.6803,30.27666,3.990229
2,96,2,0,7,262.8579,268.2818,2.672875
2,97,3,0,5,189.7678,203.0835,2.049069
2,98,0,0,4,174.2933,173.0918,3.315135
2,99,2,1,8,289.4731,293.0353,1.954699
2,100,0,1,8,307.1365,310.6455,2.064611
2,101,0,0,2,109.3124,94.54709,2.48182
2,102,2,1,4,120.5686,145.2308,2.740474
2,103,0,0,8,263.2094,306.5437,6.01484
2,104,0,1,6,268.071,244.1248,3.366145
2,105,1,0,9,283.7147,328.4119,1.538399
2,106,1,0,5,192.3969,191.232,1.239725
2,107,3,0,7,265.5415,277.6128,2.500555
2,108,3,0,9,319.4166,329.2317,4.617331
2,109,3,1,8,288.7554,289.9232,1.783689
2,110,1,0,1,102.5314,59.73025,6.473534
2,111,3,1,7,269.7785,266.8947,3.747947
2,112,1,0,5,201.1849,205.962,4.206229
2,113,0,1,5,195.421,193.4992,3.349344
2,114,3,1,4,157.9278,165.1716,4.634109
2,115,3,0,9,348.6785,349.9978,3.000567
2,116,2,1,9,345.4545,340.3245,2.75443
2,117,2,0,9,356.0868,346.9835,1.489766
2,118,1,0,4,162.1213,159.6515,1.95715
2,119,0,1,6,276.2715,237.1653,2.831237
2,120,0,1,6,276.8688,231.1088,3.999955
2,121,3,1,5,200.004,191.3097,3.999658
2,122,0,0,2,101.9165,104.3615,2.199513
2,123,2,1,1,26.11554,36.90624,2.141083
2,124,1,1,6,273.7511,236.5152,1.341445
2,125,3,1,8,329.4633,313.4234,2.083641
2,126,3,0,4,179.7541,173.4486,2.650527
2,127,0,1,0,25.69983,27.4465,1.96751
2,128,0,0,5,199.4461,202.9332,2.449825
2,129,2,0,3,136.8431,132.307,5.021852
2,130,2,0,2,105.1904,107.8398,1.040229
2,131,0,1,0,2.382721,1.163396,3.299074
2,132,3,0,2,93.39771,89.31306,1.282601
2,133,2,0,9,283.1613,326.1305,1.822035
2,134,2,0,3,110.6876,120.5311,3.873559
2,135,0,0,1,77.2106,51.75615,1.898396
2,136,3,1,0,22.65741,13.92843,2.566139
2,137,1,1,6,261.407,230.8949,1.72169
2,138,1,0,0,81.79724,32.10881,2.62373
2,139,2,0,0,356.2619,6.007899,1.738365
2,140,3,1,5,179.8386,190.857,2.897928
2,141,1,1,9,356.5632,359.0383,3.621287
2,142,1,0,8,256.6708,295.2998,2.539682
2,143,0,1,3,81.47021,129.5322,2.967677
2,144,1,1,6,250.93,217.3125,2.254185
2,145,3,0,9,355.2399,354.021,1.483901
2,146,0,0,2,119.2299,96.89187,3.799251
2,147,3,0,7,272.2549,255.4238,4.067142
2,148,0,0,9,334.7939,357.9683,2.296911
2,149,0,1,4,90.0343,154.7376,2.033885
2,150,3,0,3,123.2076,123.4851,2.630519
2,151,1,1,6,245.3795,232.061,2.154474
2,152,3,0,5,195.2833,200.5836,1.282751
2,153,0,1,6,265.3619,236.0288,1.180655
2,154,3,1,0,357.1582,2.33229,2.883625
2,155,0,0,4,170.9127,162.4948,2.266613
2,156,0,1,4,89.30878,165.2853,2.648636
2,157,2,1,2,84.80203,104.537,2.488024
2,158,0,1,5,258.7855,189.5763,2.845833
2,159,0,1,8,297.1714,304.9874,3.813464
2,160,3,1,9,331.5997,342.9399,2.600232
2,161,1,0,0,77.59412,19.19367,2.507969
2,162,0,0,5,198.3008,190.4581,2.050566
2,163,3,1,5,230.1718,215.0538,1.448839
2,164,2,1,1,30.89453,40.7284,1.607401
2,165,0,1,4,170.2601,178.6104,1.280139
2,166,1,1,5,175.4877,184.4196,2.372659
2,167,3,1,2,75.04816,87.75098,2.133301
2,168,0,0,6,212.1304,235.7385,3.367507
2,169,2,0,1,67.72073,61.81645,1.439309
2,170,1,1,4,146.2375,146.1261,3.437555
2,171,3,1,8,318.1729,318.7293,3.115948
2,172,1,0,5,211.2476,214.8312,3.726384
2,173,1,1,9,343.3448,344.415,3.921448
2,174,0,1,6,267.8371,217.5885,2.516175
2,175,1,0,9,275.0908,331.08,3.087533
2,176,1,1,6,276.7407,240.6473,1.489054
2,177,2,1,2,53.56406,82.05891,2.738807
2,178,1,1,8,315.8881,305.9579,2.506641
2,179,1,0,6,219.6009,217.668,2.421342
2,180,2,1,2,60.94614,73.17393,3.07152
2,181,1,1,2,88.25565,106.0747,2.521979
2,182,1,0,5,198.8068,195.4337,3.472784
2,183,1,0,8,268.7172,305.7167,2.672747
2,184,1,1,0,20.99316,35.94005,2.022811
2,185,3,1,6,244.8602,232.7627,2.217248
2,186,1,0,6,243.9027,248.2226,1.456197
2,187,1,0,8,267.0498,307.2979,1.521657
2,188,1,0,7,252.7689,266.8595,3.038379
2,189,2,1,6,272.5256,245.3355,3.506207
2,190,1,1,3,140.996,133.3763,2.90428
2,191,3,1,6,227.4955,223.3908,2.650497
2,192,1,0,7,247.8145,273.0307,2.573137
2,193,1,0,7,241.7492,286.2249,1.338422
2,194,3,1,5,222.4333,211.6459,1.328927
2,195,2,0,1,63.41232,52.26844,2.5068
2,196,0,0,1,92.29871,45.09404,3.166757
2,197,3,0,4,152.8181,169.0948,2.316747
2,198,0,0,0,85.05334,32.1156,2.732141
2,199,3,0,7,270.4692,286.1252,3.500426
2,200,0,1,7,288.2708,260.7338,1.883491
2,201,1,1,3,119.1067,143.0378,2.154523
2,202,0,0,6,213.7716,247.8658,3.714038
2,203,0,1,3,89.52545,135.5597,1.884027
2,204,3,1,4,156.1567,161.7463,1.250332
2,205,3,1,3,142.5213,133.4275,3.56637
2,206,1,1,6,246.1093,228.3868,3.640043
2,207,1,1,3,91.85538,110.7559,1.388227
2,208,0,1,7,289.0294,256.7343,2.381554
2,209,0,1,8,331.5101,295.2579,2.682955
2,210,1,1,0,10.71399,14.04726,3.337434
2,211,0,1,3,86.24323,139.826,2.515698
2,212,3,0,3,144.0873,136.3123,1.497989
2,213,0,0,5,191.3697,204.4489,2.199507
2,214,1,1,7,273.7411,262.2336,2.156007
2,215,2,0,2,90.06903,72.3999,2.406484
2,216,3,0,0,4.842255,16.85149,3.197583
2,217,2,0,1,87.0444,52.73738,2.772427
2,218,2,0,4,170.5503,167.0868,2.240118
2,219,1,0,8,260.7711,319.3234,1.622711
2,220,0,1,2,66.11478,107.3602,2.66348
2,221,2,1,7,282.0578,256.1698,2.536979
2,222,3,0,9,324.4185,341.5388,2.516372
2,223,3,0,4,145.4204,159.9536,1.632501
2,224,1,1,6,270.3177,245.3098,3.973111
2,225,1,1,2,70.44409,80.20995,3.756693
2,226,1,1,1,41.57962,43.13255,3.207255
2,227,2,0,9,308.5521,331.4771,4.439481
2,228,0,0,8,227.0315,309.1731,3.150406
2,229,3,1,3,142.751,140.6087,4.050411
2,230,3,0,7,267.9095,255.8486,3.10058
2,231,0,0,8,262.3121,319.9497,1.367198
2,232,2,0,6,206.3487,222.0188,1.456467
2,233,2,0,2,95.47852,75.17748,3.689869
2,234,2,1,2,74.41693,76.51138,1.673704
2,235,1,1,6,249.6231,239.0261,2.021928
2,236,2,0,7,272.6203,281.6702,1.806078
2,237,0,1,4,135.5255,170.7604,2.133276
2,238,3,0,7,267.2018,274.0766,2.732945
2,239,3,1,3,116.077,115.1788,2.849373
2,240,2,0,6,239.677,238.7977,3.821861
2,241,1,0,5,210.6792,212.2726,2.154994
2,242,1,0,1,103.2884,68.2519,2.420798
2,243,0,0,5,184.4672,187.7641,3.565207
2,244,1,1,8,318.3436,296.8533,1.137964
2,245,1,1,1,30.82709,38.24953,3.656178
2,246,0,1,5,179.5365,183.997,1.566825
2,247,1,1,0,32.4996,33.40946,2.88774
2,248,0,0,6,205.5042,249.5569,3.566503
2,249,2,1,1,28.55826,54.43352,2.57218
2,250,2,0,2,93.59692,87.8087,1.171902
2,251,2,1,0,356.9544,2.609274,1.988315
2,252,3,0,6,208.7161,235.2206,1.433665
2,253,3,0,8,287.0138,302.0602,3.759433
2,254,0,1,3,91.87408,114.7504,1.515179
2,255,3,0,6,210.3739,218.3219,1.68291
2,256,1,1,5,208.1057,197.1875,2.438162
2,257,1,0,3,132.3921,130.2172,2.434566
2,258,0,1,0,10.05133,15.64544,1.916468
2,259,2,1,4,164.5743,168.688,3.204444
2,260,2,1,5,226.62,200.7774,3.155754
2,261,0,0,6,207.6945,239.3838,1.715017
2,262,1,1,4,143.4416,160.1356,2.471006
2,263,1,1,0,15.24744,23.03041,1.603661
2,264,0,0,6,215.5097,236.2289,1.211712
2,265,2,0,5,194.8201,192.6075,3.689572
2,266,2,0,0,12.58426,13.20665,1.921327
2,267,0,0,7,272.9462,273.4103,2.149653
2,268,3,0,6,225.0986,216.9342,1.949627
2,269,0,0,5,186.6313,194.8043,2.544401
2,270,2,0,0,10.68542,21.6273,3.026116
2,271,1,0,8,270.676,313.7306,1.15522
2,272,1,0,5,168.1665,183.9889,1.871299
2,273,3,0,9,354.9694,352.605,1.666249
2,274,3,1,6,249.3666,242.8181,2.703081
2,275,1,1,1,78.63162,56.36786,2.689218
2,276,3,0,3,122.5058,115.1793,1.383571
2,278,1,1,5,221.0896,190.6232,1.638521
2,279,0,0,4,165.2478,168.2594,2.615844
2,280,3,1,6,267.9457,251.4575,1.350093
2,281,2,1,0,2.616516,2.061825,2.371891
2,282,1,0,3,132.3244,125.9376,2.023583
2,283,0,1,4,104.132,162.7693,1.617112
2,284,1,1,1,83.19363,68.15489,1.68673
2,285,0,0,7,222.3562,257.3533,3.165169
2,286,1,0,8,265.9434,309.916,2.83909
2,287,2,1,2,74.172,96.93632,1.855983
2,288,2,1,8,328.9084,321.6318,3.257367
2,289,2,0,8,303.3128,306.2517,2.138311
2,290,3,0,0,42.76306,28.97667,3.467448
2,291,0,0,6,203.7768,227.5972,3.600293
2,292,0,0,7,238.4437,257.5819,2.449018
