subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
4,335,0,0,1,91.14056,51.20869,1.664461
4,336,0,0,3,170.0815,140.0804,4.179179
4,337,1,1,9,344.1596,352.1458,2.720677
4,338,2,0,7,232.4691,252.9366,2.50688
4,339,0,0,9,269.9438,357.4402,3.116277
4,340,3,1,8,304.2568,290.1016,2.383665
4,341,0,0,2,115.0531,94.1166,2.482524
4,342,1,1,6,213.1739,221.8172,3.322217
4,343,1,1,3,109.4585,131.1606,3.505718
4,344,2,0,2,89.49765,84.11366,3.006407
4,345,2,0,4,172.9717,158.9173,4.087998
4,346,3,1,8,316.1946,320.3183,6.184099
4,347,3,0,2,91.41699,83.19748,2.667073
4,348,2,1,2,71.68573,98.35989,3.240111
4,349,1,0,0,86.6377,13.75724,4.723016
4,350,0,1,7,281.7537,262.6619,3.247394
4,351,3,1,0,57.22934,23.15278,4.977739
4,352,0,1,3,81.74341,125.7655,4.683336
4,353,2,1,2,78.57104,103.8004,2.855312
4,354,2,1,9,329.9294,344.2793,2.638948
4,355,2,0,9,354.8772,357.5207,2.420648
4,356,3,0,8,318.3118,307.4224,2.584251
4,357,2,0,7,273.5703,267.5025,6.372636
4,358,3,0,6,198.2575,228.8992,4.631124
4,359,0,1,0,21.76819,14.66473,2.175121
4,360,0,0,2,116.9958,91.0917,3.149139
4,361,1,1,8,304.0988,295.243,2.521631
4,362,0,1,7,294.4975,277.2823,4.141451
4,363,1,0,5,200.8795,207.3201,2.190688
4,364,3,0,9,333.8693,324.569,2.033872
4,365,2,0,2,83.12854,90.77506,4.67306
4,366,0,1,7,314.8951,262.8285,3.064408
4,367,2,0,9,353.5081,353.993,2.271834
4,368,1,0,8,271.067,318.8586,1.806054
4,369,1,1,4,152.0219,145.5028,1.854075
4,370,3,0,1,53.13409,64.64494,5.000618
4,371,3,0,0,10.60782,12.74672,3.634165
4,372,0,0,5,190.3852,205.3064,3.584306
4,373,1,1,5,190.516,194.7322,3.116969
4,374,1,0,1,97.12527,70.16457,5.388826
4,375,2,1,9,332.4724,342.9788,2.05595
4,376,3,1,7,281.0529,278.219,3.479129
4,377,2,0,5,203.2301,206.4022,2.938453
4,378,1,0,1,84.82254,44.18877,4.121564
4,379,3,1,4,169.824,173.9019,3.314644
4,380,2,0,2,135.1126,101.6971,4.238297
4,381,1,1,1,52.8342,71.33362,2.921259
4,382,2,1,0,357.3488,10.66289,2.557328
4,383,2,1,3,85.92993,128.7509,5.90764
4,384,0,1,7,285.2331,264.3879,1.551093
4,385,0,1,5,270.2073,212.132,2.665442
4,386,2,0,2,128.2072,90.81598,3.123584
4,387,2,0,3,149.4852,110.4407,4.589417
4,388,0,1,4,85.10245,169.4831,1.28444
4,389,0,0,2,157.29,98.29611,3.899458
4,390,3,0,3,154.2488,121.0061,3.299546
4,391,1,1,0,21.62329,3.784344,2.537932
4,392,3,1,7,265.4958,256.1704,3.267039
4,393,1,1,6,244.6204,234.803,3.406278
4,394,1,1,1,67.60965,46.40037,2.322818
4,395,2,1,4,323.1094,170.3414,1.288323
4,396,3,0,7,262.8534,260.6745,2.416939
4,397,3,0,1,34.77945,44.73457,3.150275
4,398,3,0,6,240.8999,239.6309,1.733629
4,399,1,0,5,178.8538,186.9896,3.3561
4,400,0,1,5,268.1268,205.4169,2.783233
4,401,0,0,7,236.4868,284.4857,4.648745
4,402,2,0,7,270.7436,286.2703,2.78899
4,403,3,1,7,277.6279,278.8474,3.119885
4,404,1,1,7,269.8314,261.4378,3.604465
4,405,0,1,7,316.1103,285.9916,1.116856
4,406,3,1,6,228.8871,246.7575,2.282966
4,407,0,0,7,236.0385,283.3493,4.947494
4,408,0,0,2,134.7988,95.02985,3.567105
4,409,0,0,3,132.4825,125.6305,2.83337
4,410,0,1,1,43.52216,55.74991,4.448774
4,411,2,0,4,158.2528,148.3126,3.356219
4,412,2,1,8,331.2392,317.6726,2.672396
4,413,1,1,2,84.41241,97.13616,5.788425
4,414,1,1,9,342.9414,344.8314,1.489881
4,415,1,1,1,36.48199,62.35613,5.123582
4,416,1,0,7,256.0045,271.3416,2.539468
4,417,2,0,4,128.3501,159.456,2.589922
4,418,1,1,5,235.8434,213.777,3.820541
4,419,3,1,8,305.5697,312.3808,3.909815
4,420,1,1,7,276.9694,280.12,3.271167
4,421,0,0,0,93.63428,12.26111,2.382024
4,422,0,0,7,253.2266,255.9536,4.250082
4,423,0,0,7,265.8752,256.4704,6.165731
4,424,0,1,1,36.82394,54.35014,2.865488
4,425,2,0,0,25.78836,24.06701,1.854613
4,426,0,1,8,333.8636,294.6674,2.48163
4,427,2,0,0,29.31201,20.31471,1.557228
4,428,3,0,4,166.9683,171.5856,2.096914
4,429,1,1,7,271.6519,265.6988,3.12092
4,430,3,1,1,46.89215,52.87992,2.777963
4,431,3,1,8,300.7376,295.9952,3.814832
4,432,3,1,3,117.3751,115.81,2.297704
4,433,0,0,1,100.8457,51.32119,3.247779
4,434,2,0,8,277.4244,304.8302,4.207326
4,435,1,1,9,341.9102,327.2129,2.117732
4,436,0,0,5,191.1692,192.9335,2.000538
4,437,0,0,2,136.3709,100.1292,1.813953
4,438,3,0,4,180.1496,173.0167,3.968173
4,439,1,0,4,178.3774,174.5326,3.038107
4,440,2,1,4,87.54218,164.2462,5.821248
4,441,1,0,4,151.5144,159.4324,3.449819
4,442,2,1,5,264.2856,205.9689,5.272945
4,443,0,0,3,158.4898,139.4051,1.998966
4,444,2,1,5,271.2436,204.834,1.940586
4,445,1,0,3,132.3136,121.1758,3.073131
4,446,2,1,0,1.467712,1.165237,3.355556
4,447,3,1,9,0.7963257,358.7509,3.914641
4,448,0,1,4,89.34229,145.2912,5.564117
4,449,0,1,5,266.3348,212.0322,7.214473
4,450,2,1,8,320.6228,319.2284,4.321309
4,451,1,0,9,272.5487,343.2284,4.872013
4,452,2,1,6,272.1653,240.8004,1.906254
4,453,0,1,0,14.29062,9.454437,1.748808
4,454,0,0,3,145.7323,143.6614,4.582053
4,455,1,0,4,148.5595,144.402,3.054593
4,456,2,1,3,90.23972,125.2386,4.022086
4,457,3,1,4,178.1765,179.2395,5.133404
4,458,1,1,5,193.2751,193.5133,4.50559
4,459,1,1,7,269.5127,256.6016,2.935666
4,460,0,0,8,255.0656,307.8997,4.483115
4,461,2,1,9,316.1428,328.3296,2.524434
4,462,0,0,9,268.4731,334.5603,2.050782
4,463,3,1,1,50.44229,41.15851,3.833123
4,464,0,1,0,50.31195,32.3261,1.416382
4,465,2,1,5,272.2723,203.9991,4.488268
4,466,1,1,3,145.2308,140.5956,3.17288
4,467,1,0,9,268.7639,337.3402,5.456694
4,468,0,0,0,88.3194,8.117733,3.166628
4,469,3,1,5,208.2397,191.1543,6.612163
4,470,3,0,0,24.9501,17.95077,3.183011
4,471,2,0,7,253.083,266.6771,4.439443
4,472,2,1,6,271.417,234.9551,1.656204
4,473,2,0,4,147.3087,145.3235,1.871026
4,474,0,1,0,14.12231,11.70753,3.610223
4,475,2,0,2,91.33698,90.59463,3.173361
4,476,1,1,9,348.4714,347.281,4.707041
4,477,1,1,8,337.0852,323.5711,2.904284
4,478,0,0,4,144.0966,144.946,2.466774
4,479,3,1,7,274.8736,280.4546,1.450518
4,480,1,1,9,340.8281,342.5023,2.422804
4,481,2,1,5,272.2449,207.5057,3.089018
4,482,0,0,3,137.8044,119.4217,2.915442
4,483,0,0,5,225.8445,213.7638,1.114951
4,484,0,0,7,257.0634,256.3178,1.764733
4,485,0,0,9,268.937,351.297,3.416833
4,486,3,0,0,18.42886,10.3747,0.9497625
4,487,0,1,4,89.45569,157.6105,2.683177
4,488,1,1,3,92.01556,112.7807,4.038224
4,489,0,0,3,156.0213,115.174,2.783794
4,490,3,0,8,314.0481,318.8796,3.033785
4,491,2,0,7,274.7344,279.431,5.190114
4,492,0,0,2,124.1403,99.23676,2.898862
4,493,1,0,0,87.39496,17.74835,4.104761
4,494,2,0,8,285.5112,318.9227,2.723293
4,495,0,1,5,266.5195,198.1116,3.997972
4,496,2,1,5,89.70532,188.0552,2.355882
4,497,2,0,9,353.1725,352.1224,1.523008
4,498,3,0,8,306.6861,308.3748,3.367381
4,499,1,0,8,254.1085,293.9277,3.239547
4,500,0,0,7,254.4313,260.3347,3.9853
4,501,2,0,0,357.2314,2.297061,4.040968
4,502,2,0,3,143.1608,133.1461,3.506359
4,503,0,0,5,187.7025,191.444,2.450648
4,504,3,1,5,179.3894,193.7972,3.933985
4,505,0,0,7,259.8009,268.306,5.166389
4,506,0,0,1,85.54739,43.34417,5.365443
4,507,2,1,9,332.9687,335.2186,2.754819
4,508,2,0,0,25.56369,12.90153,1.587285
4,509,3,1,8,330.239,307.7352,2.566791
4,510,2,0,2,120.5806,95.25799,2.255201
4,511,0,0,5,195.2967,196.9507,3.531013
4,512,0,1,6,280.3248,246.3402,3.71728
4,513,2,0,5,214.9837,215.9773,2.936003
4,514,1,0,7,261.5974,281.4615,2.371133
4,515,0,1,5,271.0155,212.2595,3.616935
4,516,1,0,1,89.0611,42.25825,4.021867
4,517,0,0,8,267.1409,310.5384,3.582034
4,518,3,0,2,90.35492,98.29227,4.014642
4,519,3,1,4,166.024,155.4786,2.91315
4,520,0,1,7,296.519,280.6358,1.882882
4,521,1,0,9,269.2149,348.2323,2.570457
4,522,3,1,9,354.7998,344.2357,1.629954
4,523,1,0,8,209.1657,290.6497,3.121198
4,524,2,1,7,289.7697,267.1181,2.238698
4,525,0,0,5,179.7778,189.3782,4.816783
4,526,1,1,7,275.0734,267.9273,3.154788
4,527,0,1,7,289.3989,277.5849,2.381603
4,528,3,1,6,202.4916,235.8378,3.500233
4,529,3,1,8,277.7116,301.9128,4.366796
4,530,1,1,1,60.69855,54.3693,4.307118
4,531,3,1,5,179.1804,182.4762,2.382141
4,532,1,0,9,271.1992,335.6974,7.805825
4,533,3,1,2,90.77661,96.5292,5.133291
4,534,2,1,3,85.71146,113.4089,5.821986
4,535,0,0,3,138.6095,128.9001,3.08248
4,536,1,1,7,295.2652,277.2938,5.371345
4,537,0,1,1,63.79712,52.95626,3.299441
4,538,1,0,3,125.7904,127.7407,2.737878
4,539,1,0,2,134.7522,83.07999,4.771487
4,540,2,1,9,357.6944,355.8763,5.457411
4,541,1,0,7,228.1121,266.3502,3.302928
4,542,2,1,2,45.97928,75.76273,4.188669
4,543,2,0,9,323.4537,329.9299,3.78968
4,544,0,1,0,0.3504333,2.758268,5.964075
4,545,1,1,6,255.8083,246.2327,3.290874
4,546,1,1,6,226.7766,221.1466,4.138582
4,547,0,1,4,88.12329,151.1161,3.86569
4,548,1,0,6,247.72,246.0653,5.022652
4,549,3,0,6,199.8994,227.5155,4.184039
4,550,3,0,5,192.0644,191.1958,2.967331
4,551,2,1,4,86.38141,156.5335,3.141039
4,552,2,0,9,0.3471375,357.6049,3.38847
4,553,2,0,9,358.9698,359.1635,3.505092
4,554,3,1,5,179.7325,188.4113,4.248676
4,555,3,0,3,113.673,122.0928,1.216625
4,556,0,1,4,87.52002,166.552,4.732752
4,557,1,1,4,152.1167,152.1315,4.071694
4,558,2,0,8,271.332,291.5488,4.321275
