subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
4,699,2,0,4,186.1397,165.6813,1.557534
4,700,3,0,9,1.193695,350.6982,2.232594
4,701,0,1,8,315.4213,305.536,3.332701
4,702,0,1,4,90.22455,150.5258,3.215532
4,703,1,1,4,179.1228,179.1226,1.739496
4,704,3,1,3,134.5655,143.0508,3.083764
4,705,3,0,4,180.157,175.3204,2.616326
4,706,1,0,5,198.0507,198.4834,2.47235
4,707,1,0,0,83.754,31.57489,2.07136
4,708,3,0,5,196.2267,189.4002,2.117416
4,709,2,0,3,138.4739,137.4026,1.32281
4,710,2,0,5,201.4908,194.3348,2.105695
4,711,0,1,0,25.9574,28.63191,3.650063
4,712,2,1,9,331.9504,324.8854,4.638381
4,713,1,1,3,99.41727,114.3887,2.505156
4,714,1,1,6,251.267,235.0756,1.920774
4,715,3,1,0,4.326843,0.6908555,3.06589
4,716,3,0,4,161.3799,148.7588,3.266428
4,717,2,1,4,86.45407,163.5943,2.805089
4,718,2,0,3,105.6479,115.0208,2.340852
4,719,1,0,4,174.6939,177.3848,3.706641
4,720,1,1,9,350.0831,347.0747,3.155075
4,721,3,0,7,248.8969,260.3395,3.866383
4,722,2,1,1,42.75174,50.71138,3.288762
4,723,0,0,6,230.0944,250.6228,3.115052
4,724,1,0,6,244.0077,239.3457,2.704693
4,725,3,0,5,258.5928,209.3029,1.732771
4,726,3,1,7,272.7833,267.0493,2.999868
4,727,2,1,0,0.5525208,9.275278,4.755033
4,728,1,0,0,89.44647,33.31668,4.354128
4,729,0,1,4,89.67786,152.679,3.464122
4,730,0,0,9,268.5134,354.6381,3.02958
4,731,2,0,3,162.8304,142.4233,1.956921
4,732,0,0,9,277.1039,332.5891,2.09485
4,733,0,0,5,207.9562,213.5064,3.032569
4,734,3,1,6,218.1143,222.2929,2.682343
4,735,1,0,5,206.1559,205.9162,3.154467
4,736,1,0,8,270.7362,315.669,1.93847
4,737,1,0,3,154.8693,124.051,2.338593
4,738,1,0,8,262.2696,304.2495,3.021525
4,739,0,0,0,83.34766,20.11653,0.998746
4,740,1,1,8,306.0233,295.2077,3.990742
4,741,0,1,2,47.87372,88.86246,3.099573
4,742,0,1,5,171.8754,182.507,0.6661935
4,743,0,1,1,51.45435,60.08956,2.133806
4,744,3,0,3,154.5277,142.1923,4.917692
4,745,3,0,9,3.089264,348.5443,3.199751
4,746,1,1,8,316.5563,297.4569,1.055532
4,747,0,0,7,242.0158,280.0116,2.266678
4,748,2,1,9,353.0255,348.0213,1.890102
4,749,3,0,6,240.0299,248.302,2.033812
4,750,2,1,6,295.825,243.319,3.50644
4,751,2,1,0,1.964691,5.947625,3.956185
4,752,3,0,8,313.6479,318.1787,2.550521
4,753,2,0,4,176.2773,177.9451,3.089497
4,754,3,1,3,129.6162,142.9541,1.884033
4,755,0,0,1,91.75244,62.59506,1.949496
4,756,2,0,2,89.08902,94.36705,2.80628
4,757,2,1,7,287.5921,285.5795,1.488358
4,758,3,1,7,288.7991,286.2298,3.964752
4,759,2,0,9,309.1729,332.2938,1.554288
4,760,1,1,3,94.19467,122.104,2.906029
4,761,1,1,5,210.0937,201.309,1.804883
4,762,1,1,5,214.659,210.7842,2.423208
4,763,0,0,2,127.901,87.93191,2.131765
4,764,1,1,1,36.78281,36.29718,2.438083
4,765,2,0,8,304.9395,315.3399,2.140595
4,766,3,1,9,357.5088,350.5035,3.417996
4,767,0,0,4,168.9741,156.3125,1.145617
4,768,1,0,0,88.61981,16.76252,2.533572
4,769,1,1,0,6.005371,10.03492,1.67295
4,770,2,1,2,50.03329,85.32335,1.938573
4,771,1,0,3,166.2931,109.081,3.106904
4,772,3,1,2,68.92322,81.49026,1.050409
4,773,1,0,6,234.0611,245.3244,1.703202
4,774,1,0,9,285.226,351.0608,0.6889072
